Dim1,Dim2,Label
6.2477145,4.145486,9
-0.7448958,-3.8472402,2
-0.83750284,-0.6447433,3
-0.7897297,-0.65171325,5
-1.0991982,-0.82923126,5
7.438351,4.2886086,9
9.165715,12.213598,4
-0.4921568,-1.6530236,2
11.860613,-4.175368,1
9.798173,6.7518625,9
12.72649,11.711857,4
-0.5282265,-0.45641327,3
9.030674,5.711944,9
-1.5101824,8.3015995,6
-8.942665,12.315399,0
10.938829,13.509933,4
-7.288497,11.638681,0
-0.6433947,7.101906,6
-14.065165,14.7947445,0
9.7315855,-2.8634403,1
-0.37179947,-2.1185586,2
-0.77681816,-1.261792,3
8.992112,7.1109343,4
23.797909,22.193336,7
0.9828614,-1.65775,8
10.016407,6.6333094,9
-15.299384,9.674871,0
10.036287,-2.2826347,1
-0.34170216,-2.0605795,2
-0.9848382,-1.4107064,3
11.34031,16.035017,4
19.564428,33.14696,7
1.0151573,-1.4169431,8
13.47762,9.190343,9
-11.82094,12.446847,0
12.929245,-3.9322104,1
-0.3980108,-2.3409224,2
-1.5866318,-0.98976123,3
7.121251,12.332725,4
-33.70621,123.34193,5
-1.0549076,5.64996,6
19.1898,30.937675,7
1.4654057,-2.1372259,8
9.497823,6.7687354,9
0.21720186,-0.64558756,8
0.66391575,-1.1139292,3
10.325371,15.313289,4
23.196499,20.766273,7
1.4630921,-1.6479162,8
-1.215102,6.8012543,6
-1.0398147,-1.6818527,3
3.2424004,-1.089984,4
-10.616104,10.536885,0
7.6467605,5.5104184,9
48.00143,31.5231,7
9.636303,-3.0858688,1
9.792053,6.6834555,9
-0.99368066,-0.7388884,3
1.2881551,-1.7368394,8
10.396722,13.63244,4
25.18084,24.515945,7
-1.2545388,-1.289658,3
-8.664267,8.941048,0
9.037871,6.228475,9
13.631586,-3.307544,1
7.5584626,5.6163077,4
-24.130013,100.94436,5
12.92613,16.072292,4
-1.2443407,5.6939163,6
3.5108092,7.750489,2
-7.665012,6.3368564,0
-1.2747049,5.7069607,6
3.4507937,9.462246,2
8.453386,-2.929578,1
8.111546,-2.8855312,1
9.884707,-3.0003898,1
9.696182,-3.601514,1
35.869717,26.845518,7
-1.6386844,-3.9828656,2
8.696989,10.068089,4
51.564484,27.232418,7
1.4736735,-1.7272791,5
0.20304088,-2.8023555,2
9.763088,10.900452,9
9.62353,11.868505,4
-24.833017,128.96161,5
0.92079777,-1.5368569,8
8.4655,6.379276,4
1.5490069,9.435963,2
9.238576,6.9694643,9
33.93245,32.44392,7
-7.256544,5.3383756,0
-8.683407,11.008786,0
25.702341,32.117428,7
-25.89573,92.895485,5
11.279516,-4.362651,1
13.673855,-4.0693474,1
35.750168,23.368294,7
-0.36699927,5.801005,6
-1.593601,7.448292,6
-0.5521143,3.897516,6
-0.89405644,-0.7522689,8
-0.22156538,-3.9320128,2
-0.42880386,-4.202222,2
23.83652,25.316166,7
31.641144,31.118065,7
6.8840766,7.8680634,4
-10.261055,11.287057,0
2.9437375,7.472974,2
7.7889967,11.4144335,4
-1.0749431,-2.574859,2
15.759892,-4.252544,1
0.6628505,-1.4328185,8
12.002939,8.741005,9
-1.9495203,7.7995024,6
13.962227,-5.4641476,1
-8.135801,8.783782,0
-31.301847,126.26398,5
9.192209,6.7157974,9
-0.41846037,4.767982,6
14.06338,9.6624775,9
1.4378556,-1.6073077,8
-7.080043,6.7565203,0
-0.91909474,-1.3342652,3
-6.8491945,6.077778,0
0.9890013,-2.474025,8
-1.4179822,-0.8244542,3
13.244214,13.387628,9
0.18341279,5.458957,6
-1.1144506,-0.89343506,3
-9.236915,7.3825445,0
13.889547,-3.5756347,1
-0.093516156,-1.6410133,2
-1.0408422,-0.7332972,3
5.1077476,2.7370987,4
-1.6142142,1.3302984,5
0.34199786,2.568113,6
0.9664404,-0.7228669,7
-19.92478,28.313599,0
16.055204,-2.4611204,1
-0.0044226497,-0.71068203,2
-1.6085179,-0.763975,3
9.264938,5.358779,4
-1.0802603,1.555629,5
0.38282955,3.3064668,6
21.76535,12.646929,7
0.43813187,-1.2086409,8
9.323051,7.8542023,9
-6.474943,9.974093,0
13.04578,-5.490908,1
-0.6824293,-1.8135297,2
-0.82471,-0.7412704,3
5.7278123,2.7857056,4
-3.8698258,10.894188,5
0.45842838,4.345904,6
33.125248,20.820618,7
-0.53144145,-0.5483388,8
2.064876,13.885297,5
7.6028576,3.0797398,4
7.932036,14.645406,8
30.527815,15.844389,7
8.072189,3.4853764,4
45.68686,19.17038,7
27.72821,13.853983,7
-0.43109447,-0.48386756,3
13.144529,7.797309,9
3.1711965,0.8170677,8
0.30822724,-0.9362822,8
-0.43415004,-0.3919618,3
16.1806,-2.6308784,1
-1.9036235,1.9968692,5
0.36458385,-1.264582,8
0.11540924,-2.5238407,2
17.674599,17.914545,7
3.2122498,2.648584,4
-0.04435441,-1.2930746,2
13.594001,-2.954812,1
-0.28587127,10.438297,5
3.6915236,3.0380576,4
-1.2335724,1.7758241,5
-1.4718747,2.2968028,5
0.55007136,-1.4920083,8
0.811653,4.603539,6
7.220764,2.7820005,4
3.1604226,2.3371577,4
3.9485266,2.3480265,4
13.996054,-0.43731165,1
0.2103837,-0.8590904,8
1.2146355,-0.9393898,7
-2.1274476,2.0796561,5
-2.289893,7.3081064,5
11.620639,-2.320574,1
1.3363719,4.939937,8
5.9601126,2.7371747,9
13.098963,-2.053,1
0.29407477,-0.88637567,3
0.3915714,5.635629,6
-0.2651753,-0.43720716,3
-0.29666927,-0.38045704,3
-0.21796201,-1.5290165,2
0.10788313,-1.2544491,2
0.374941,3.4393907,6
12.26894,8.21718,9
7.1884336,3.9130096,9
0.6928692,2.8136601,6
-2.0993836,28.682762,5
-2.7428832,29.944258,5
-1.3804214,-1.5870029,3
-1.0601974,-1.1517675,3
0.9467753,-2.0145943,8
10.174997,-2.3018975,1
0.87173533,6.380534,6
0.90940094,-1.2959956,5
0.41893554,4.1296635,6
0.40870923,-1.3266842,8
17.402845,-4.3804445,1
8.774483,5.1642547,9
21.43969,12.987122,7
0.5519104,3.6490557,6
0.27955619,-0.75004536,8
0.23817398,-1.5733063,3
33.986374,26.130661,7
9.23686,3.6137166,4
20.703953,12.298359,7
-9.040198,4.455241,0
12.828348,8.249538,9
-19.06448,15.701297,0
-16.376974,9.557463,0
0.6260119,-0.9499348,3
1.7481686,-1.2586278,7
12.779642,15.1334305,9
-0.98983014,-0.8212038,3
-13.112751,9.462796,0
-0.61748916,-1.6449119,2
-18.388472,13.392961,0
13.126069,-4.8118224,1
-6.339498,9.591458,0
15.378304,-4.3273106,1
-4.901846,5.76214,0
5.661129,4.255361,4
-6.1861696,8.882225,0
11.650718,-4.640858,1
-10.59054,8.970692,0
7.065609,6.5717373,4
1.1463053,-0.8797793,7
13.8324585,16.58533,9
0.029121876,4.557789,6
-0.048392966,-1.4408076,2
0.23865628,3.756164,6
0.05732797,-1.7481111,2
-0.09814085,-2.3260014,2
11.861091,21.132933,9
1.1773574,-0.9068688,9
-3.957801,4.215937,0
10.527506,-1.9689212,1
-0.8734441,-3.5317817,2
-1.4313133,-0.0837791,3
9.537017,4.2760515,4
-0.68875325,-0.32791817,5
0.33170724,5.0384474,6
30.996117,18.23688,7
9.474892,15.62501,8
7.42142,3.114236,9
-4.298594,3.7511554,0
10.05705,-3.2334273,1
-1.7033403,-4.4640636,2
-1.4548166,0.6644595,3
6.915171,5.1333656,4
-1.2962373,1.1999358,5
-0.1177243,6.8843307,6
53.811096,22.372772,7
8.238861,24.19798,8
4.9565415,2.2300391,9
-5.749177,5.028772,0
9.669899,-2.9152737,1
-2.6002247,-4.9653707,2
-1.5343267,-0.31012875,3
5.3209014,4.1967645,4
-0.5642735,-0.35707706,5
-0.0981282,7.0144105,6
55.77547,34.54296,7
10.426755,41.53565,8
13.107471,7.5291634,9
0.56869984,-0.96883464,8
-3.0375476,4.897812,0
-1.1896043,-0.46747056,5
0.49048483,5.8112206,6
0.11330485,6.7611566,6
-6.09714,5.1109366,0
1.3153056,-1.371495,8
-3.8444288,4.7905016,0
3.0417097,9.0816765,2
-1.5875611,-0.44581425,3
54.545605,27.01406,7
20.838278,15.706053,9
7.241799,6.0692015,4
47.73856,21.163603,7
11.869857,-3.893365,1
8.190651,4.4555807,9
12.091673,-4.0705514,1
50.537334,25.848644,7
9.520585,-2.5795789,1
6.5861626,5.2402077,4
-4.464483,4.406124,0
-3.972021,3.558962,0
10.74683,5.3645434,4
11.188652,-3.6555083,1
35.177444,19.868252,7
-1.0264484,-0.5283286,5
39.304207,19.724174,7
11.18647,-3.8002415,1
-1.3615639,-0.32636532,3
-1.3511587,-0.3843506,3
-0.9408734,-0.34804514,3
0.537843,7.8039246,1
-0.48168242,6.8428535,6
6.8448396,3.978296,9
44.277138,26.72702,7
6.3255877,5.9618597,4
-1.2078583,-0.42250696,3
-4.486964,2.6386065,0
-2.8871832,-3.5635347,2
-0.91354614,-0.4031211,5
-2.100799,-4.10882,2
0.6812037,4.921512,6
-4.7544103,3.6148658,0
0.82047653,-0.7935213,8
5.9024286,3.0343096,9
7.550632,2.8009272,4
-1.0443664,-0.39306623,3
-0.8647715,-0.21291494,5
8.130423,4.0349684,4
0.86282665,-1.8637141,8
11.305754,-3.0626757,1
-1.5631337,2.0502849,5
6.7829123,4.1314936,9
-4.752595,4.280076,0
0.5382339,5.8972387,6
6.2373137,4.8310127,4
-0.75742936,-0.46447438,3
-0.5387237,9.348174,6
-1.2501109,-0.64212507,3
-0.79794663,-0.6070325,3
9.832808,17.709787,8
10.614836,-3.1055799,1
8.349401,6.7469215,4
35.075397,20.125156,7
-0.67366,-0.040175915,5
47.726646,25.467896,7
-1.4260831,-4.467718,2
3.013658,6.7537127,2
-4.1541195,3.2990732,0
-5.3060155,2.8374577,0
10.550464,-1.3594242,1
33.44683,17.482363,7
27.964157,22.295837,7
6.6183424,4.3882575,9
-3.1342227,7.7508287,5
13.114551,6.701803,9
0.50815636,-1.3780953,8
3.942789,2.5175638,9
-0.47003198,7.9313173,6
8.528014,28.138685,8
11.015424,6.0980544,8
-2.6650953,-4.512925,2
-2.0310001,1.1854061,3
0.70246387,5.0568786,6
16.088541,-2.0791168,1
-1.1162286,-3.1971142,2
6.787159,3.4895315,9
1.1165775,-1.5309289,8
6.960638,3.2884264,9
-0.9660367,-0.42019397,5
-2.8444667,-4.1176314,2
0.8862698,5.8970227,6
-1.3403392,-2.2727554,2
6.1925287,3.916596,4
1.5437866,-1.2265382,8
6.3942165,8.105162,4
0.6458461,7.297936,6
-1.0831418,-0.16855726,5
-3.7857435,5.8343453,0
14.649249,-3.6186485,1
-4.1212783,12.609187,5
-1.8846054,4.862478,6
23.09841,14.450476,7
-0.429037,-0.44520622,8
11.542684,7.463476,9
-6.0684624,4.1784067,0
11.113488,-3.2023125,1
-0.23885329,-1.609077,2
-1.7803984,-0.6468134,3
3.0395112,4.2049565,4
-1.7890041,2.4339674,5
-0.032331467,3.062904,6
38.219265,21.222614,7
-0.31665176,-0.4402403,8
12.665634,7.628644,9
-4.6012278,-0.26443172,0
9.59042,-1.8065902,1
-0.39057505,-3.041178,2
-1.5393003,-0.6263225,3
8.429729,11.224926,4
-3.574669,7.271826,5
-0.2763191,4.7190256,6
71.43761,24.089855,7
2.5595388,11.314991,8
8.877051,5.180307,9
28.440796,15.222811,7
5.7338877,7.539613,4
-0.0037283301,-3.3843358,2
-9.117,5.5492697,0
12.984527,10.106017,9
-8.163744,5.139142,0
11.020334,-2.677389,1
-1.6842756,2.35436,5
0.30960077,-0.751553,8
-0.12771171,-0.354518,8
-2.6869447,2.6668453,0
-1.599425,-4.104099,2
41.512062,22.741337,7
-0.5032591,-0.49182296,8
7.7503343,10.730993,4
8.839562,8.794584,4
0.4529916,3.7796495,6
16.546516,-5.121049,1
-12.988282,6.3555865,0
6.929458,12.0584345,4
-9.507932,28.46054,5
-0.668067,-0.49695328,3
11.76795,6.869335,9
8.533659,6.9119253,4
-0.14467649,-2.7575715,2
-8.614143,3.9896116,0
-0.56073964,-0.4787738,5
-12.238583,5.169008,0
12.481123,-2.075881,1
-1.6543847,-0.87074435,3
-0.29009932,-1.8054641,2
6.8800917,3.504883,9
0.21147186,-0.9752162,1
0.59213066,2.790124,6
-18.839956,11.096132,0
11.905552,-2.7054868,1
11.874648,-3.691228,1
0.2608055,-0.8580986,8
-6.188972,5.0026655,0
5.5661035,5.457034,4
49.1837,21.137238,7
40.865,20.051088,7
-0.62903327,4.183612,6
-1.0958046,-1.2610335,3
0.43089068,2.31958,6
-11.813391,5.2732644,0
22.401014,22.459806,7
-1.5750133,-0.8776909,3
-0.9970039,-0.38643557,5
7.8731823,6.730934,4
-0.30167592,-2.0026507,2
6.667,6.0352964,4
13.201971,-3.4555893,1
0.27967358,-0.85880405,8
-1.4055457,-0.60439765,3
-1.4582903,2.332112,5
0.17146623,3.3737535,6
46.25554,23.323086,7
-5.5450563,6.6605067,0
-0.177786,4.0720687,6
33.412453,16.813902,7
13.94673,-5.313509,1
-0.30149496,-3.8260348,2
-1.4844394,-0.4255719,5
0.39189738,-1.4245504,8
10.230326,-3.3814359,1
8.725629,6.0746765,9
-1.3652477,-0.9998808,3
0.35552698,-1.2247906,8
0.048575826,-1.885728,2
0.16059428,-0.07829731,8
21.992384,27.513899,7
-0.13372123,3.9153252,6
36.13472,23.690708,7
9.342122,-3.2202737,1
7.5160313,13.721956,4
-0.23739928,3.5027592,6
-0.34489816,-2.482162,2
8.726519,6.4144716,9
-1.5564752,-0.8508048,3
-2.9139216,2.1315076,0
20.093113,-0.21344405,1
-0.06475294,-1.1587106,2
-1.2686101,-0.40796068,3
5.023567,2.1100187,4
-1.3179446,-0.00863266,5
0.48816717,5.480634,6
26.105568,9.86941,7
-4.05586,2.5128522,0
15.038495,0.19629854,1
-0.116240636,-1.1391956,2
-2.3171837,1.3054973,3
4.2364755,1.9256859,4
-1.6009862,0.09030765,5
-2.4340446,2.8077493,0
15.883796,0.14315961,1
-0.07983972,-1.3361973,2
-1.436894,0.03346491,8
6.0580673,2.2287374,9
14.843208,-0.33895063,1
9.140831,3.5460794,4
-3.013907,5.238281,0
6.104885,2.5320232,9
-1.0566771,-0.26352298,5
-3.2103639,2.5946262,0
-1.3038167,-0.17600372,8
-5.382725,3.9010417,0
18.11425,9.567093,7
25.081812,14.607358,7
12.493974,-1.0993798,1
14.307731,-0.27953935,1
-0.05546537,-1.2222073,2
6.8813357,2.7663686,9
-1.0394644,-0.15234816,3
0.38969707,4.371893,6
34.04099,17.766224,7
0.056038924,-1.8180494,2
-0.99901325,-0.6802352,3
-1.0138091,-0.072509915,8
11.439913,-0.61632025,1
-0.2915308,-1.8032405,2
8.998493,4.1106033,9
-1.2940414,0.016795397,8
-0.93697953,-0.12274864,8
36.302155,15.231314,7
15.736454,-0.2189593,1
34.14531,14.17687,7
10.052372,-0.7368896,1
15.400329,-0.055328727,1
-3.6696086,2.4141414,0
-1.4547305,-0.25282472,3
6.9692793,7.781123,4
-0.16203262,-1.3146815,2
0.14612532,1.9915717,6
5.7283144,2.1508155,4
24.549019,11.896623,7
7.7614336,3.8095737,4
0.2742227,-2.0295734,2
24.907896,14.567942,7
4.0552626,6.795299,4
8.391173,3.3508534,9
17.729713,-1.5132755,1
-2.519414,4.1679482,0
0.7213448,3.608089,6
-1.4682605,-0.102036774,8
-1.877908,2.3478212,5
-1.7896287,-0.31375167,5
-1.6435049,-0.06882873,5
-1.128219,-0.4421159,3
-1.6582879,-0.18072146,5
7.5881014,4.114879,9
36.68569,25.034393,7
10.44607,10.188821,4
-0.7595897,-0.49688894,8
-0.183286,-0.15442316,5
6.3665943,3.1010203,9
0.71554613,4.035961,6
4.8797736,2.1012008,9
-1.2378931,1.1213386,3
-5.9350066,3.0545955,0
-0.81664914,-0.4635537,3
-1.0732781,-0.65454364,8
7.9895725,3.5286007,9
21.535925,-2.2390895,1
0.16057403,-0.6343683,8
9.470302,-0.6295549,1
-0.20011139,6.2055387,6
-3.4477868,2.5435483,0
-5.473676,3.4346247,0
21.504072,1.4659606,1
2.2108667,7.019951,2
-0.9772065,-0.23619303,3
8.751851,2.6858163,4
-1.2727147,2.0077658,5
0.8485614,4.5049825,6
14.969602,7.239751,7
0.41152567,-0.9528237,8
10.990029,3.7610154,9
-8.171597,2.3930256,0
14.586084,-0.0047315806,1
-0.39930737,-1.3342271,2
-1.2511088,-0.14659989,3
11.013642,4.612016,4
-7.1796427,28.832766,5
0.8006134,3.1820087,6
36.275158,12.510493,7
1.062396,-1.1495239,8
7.7787304,2.9940443,9
1.4074082,5.4207325,0
21.461216,0.45137972,1
-0.44977045,-1.166688,2
-1.8197918,-0.29303315,3
12.389595,5.127988,4
-0.72877336,-0.73446214,5
1.0097246,4.5365076,6
24.272736,8.689953,7
0.16532572,-0.596352,8
10.946089,3.30729,9
-1.5847269,0.18514788,3
-1.528053,2.2477875,5
-1.3431195,-0.48392245,3
0.106719546,-1.2451159,2
6.9475555,2.1268163,9
-2.1436026,-0.48862332,3
-0.16006452,-1.2830231,2
13.820283,0.025964648,1
10.444168,4.7597256,4
-0.91568863,-0.60105336,5
1.1742606,-1.5125492,5
-1.0509709,-0.6415386,2
-0.65823305,-0.22525664,3
2.1764653,7.0680594,2
26.251102,-1.1295817,1
-1.7816323,0.73683715,3
5.9175973,2.0486016,9
30.703705,11.321225,7
-0.67926455,-1.0970556,2
4.730437,31.428917,1
-0.102191135,-2.9532826,2
3.5941057,0.55207527,8
14.911804,8.194586,9
18.948362,-2.0884957,1
0.14913508,-0.4363954,8
0.15593559,-0.4419593,8
9.994877,4.161106,7
0.17301668,-0.03069171,8
12.695261,-0.22868034,1
-3.7426424,3.0241475,0
1.2424045,4.4727483,0
15.300638,9.361681,7
0.67105496,-0.4651755,7
0.22361916,-0.6660933,8
25.247707,12.264374,7
-14.323481,60.914227,5
-4.5728235,3.1811194,0
1.1462333,5.0476913,6
4.8935776,-1.0837492,1
-1.5857594,-0.5682637,5
13.548361,6.7515736,7
7.1805496,9.342926,4
1.0554872,5.9626813,6
11.61317,-1.4757478,1
2.3461053,7.7547927,2
-0.58397126,0.9029816,5
-5.6710777,1.559582,0
37.914505,14.684917,7
9.162069,4.822375,9
7.17426,3.315291,9
-5.7695093,-0.042324066,0
-1.7409155,-0.28558403,3
0.36719632,-0.7787165,8
9.541395,4.248396,4
6.1888137,10.363011,4
-0.07395971,-0.30905038,8
16.219963,-0.6317822,1
0.068596035,-0.24125788,8
0.91113615,4.8601966,6
-0.19702885,-0.30626282,5
1.0913798,0.474151,9
-5.0618644,1.692613,0
-4.447728,1.5739331,0
-5.4153404,2.039993,0
-0.83286214,-0.047357887,3
19.68884,7.519472,7
16.946745,-0.51648265,1
1.2504375,4.134762,6
7.2468114,8.63254,4
-0.52096874,-2.4352155,2
0.95026803,5.3524427,6
0.6499115,3.8583045,6
-4.748781,0.13616359,0
6.0023503,1.6158589,4
-0.612651,-0.35976452,5
8.749599,3.1310034,4
17.619167,-0.24171838,1
-0.44938385,-0.4381811,3
0.27450436,-0.99407333,8
0.9252254,4.244771,6
-1.6046294,0.7319332,3
4.5950656,1.8788296,9
6.5915728,2.0369256,9
-3.8126764,52.433224,5
6.697214,2.787469,9
-1.0745255,-0.35177064,3
17.100002,9.904074,7
0.17887706,-0.6116833,8
-0.47625774,-0.3466977,5
0.86930466,4.7422037,6
5.3122516,1.8115008,4
12.750771,5.583067,7
1.1247782,4.62074,6
-0.13638528,-1.4825681,2
0.18375103,-1.6119059,2
-3.110916,1.0817254,0
6.6340694,2.829308,9
6.29858,-0.5425736,4
-3.523075,2.9687562,0
18.573904,-2.585061,1
-0.18666531,-3.05823,2
-1.2244496,-0.06334832,3
3.3692553,2.442813,4
-0.6184695,-0.10008451,5
0.58939266,5.468505,6
40.20377,17.716686,7
0.7199975,-1.2117653,8
10.607426,7.8517294,9
-3.4068346,3.406135,0
15.23792,-2.4475589,1
-0.3588776,-3.3478022,2
4.418288,1.6400096,3
3.4441237,4.5348177,5
1.7699432,6.074268,6
-4.547882,2.835242,0
10.849991,-2.271658,1
-0.29583293,-3.9788954,2
-1.59164,0.898471,3
6.3915277,3.8784099,4
-0.9584445,-0.5403848,5
0.77288246,6.537174,6
1.1209449,-1.9847256,8
4.4891753,-1.1742201,7
7.639619,-3.290852,1
-0.63458586,-0.39209938,3
-0.00564456,-5.0026484,2
-0.6128646,-0.6015213,8
-6.7510743,5.222757,0
42.00417,36.508686,7
-0.6086006,9.804615,5
8.614981,5.7877626,9
5.354719,2.5369556,9
-0.6377244,4.4018035,6
-12.065367,8.778681,0
8.969063,6.7413845,9
7.8715034,6.595007,4
17.43275,-4.8728957,1
-1.5292349,-0.9283503,3
-2.4086764,-4.0121837,2
12.2883005,-2.3276098,1
-1.5990345,-3.152271,2
-0.90372247,-0.31826144,3
0.8660632,-1.8525395,8
-0.8925064,-0.33428243,3
-0.4271537,-3.418013,2
0.28029537,3.5344071,6
-0.41844702,-0.16427566,5
-0.13410556,5.586183,6
-0.9999425,-1.0605731,8
-0.44765,-2.5135462,2
31.105171,9.2644205,7
8.825776,3.9667077,4
0.44270968,-1.2454429,8
12.17238,-2.0427668,1
-0.60923105,-0.4756812,8
-3.8747892,3.694929,0
-0.96938354,-0.57569444,5
-0.57512134,-1.2517608,3
12.141447,7.404,9
3.141389,2.6389174,4
17.68742,-2.3501556,1
4.9581923,2.4997678,9
-1.0760018,-3.6763654,2
19.40606,-2.9149415,1
8.697575,6.002201,9
-0.120328665,4.841497,6
36.975574,20.805494,7
7.4926844,4.097883,9
-9.630407,5.338337,0
4.9804287,4.7435284,4
0.36273992,6.141855,6
11.227125,-2.433999,1
35.308594,21.833729,7
-0.89419556,-0.5010004,3
1.2569778,-2.8518496,8
27.909542,15.233307,7
-0.3240947,-2.4303222,2
4.132904,2.2854111,9
-2.6528935,3.0768168,6
-0.9367314,-0.30949596,5
0.98247516,-2.6799273,8
-1.0917914,-0.5174326,3
13.512448,14.895712,9
-4.825589,4.2629433,0
-0.70663893,-0.30864006,5
27.3004,20.29741,7
17.163275,-5.734526,1
-0.4775759,6.599482,6
11.568084,-2.9762366,1
-4.6244636,7.0554514,0
8.443481,4.855427,9
-1.9603738,2.6332924,3
-2.020889,2.055862,3
5.7265115,4.5708265,4
5.5596128,3.8125033,4
-3.6617212,4.7669373,0
0.53084445,7.1366167,6
-0.11929999,-4.1725297,2
-1.1619585,-0.49125123,5
5.5239816,3.9094443,4
0.05716292,-2.428577,2
0.19218454,-0.35115072,3
3.4308424,2.954584,4
0.81515825,3.7443275,6
-3.1810718,4.026964,0
-3.057802,1.9441394,0
2.5202649,6.6393166,2
-9.799935,4.924047,0
20.146183,-1.5764003,1
8.169438,4.383801,4
-1.3318819,-0.44647312,5
-0.28638554,5.8827586,6
5.866095,2.5255075,7
-0.681286,-0.58633864,8
7.8985167,3.0743494,9
-11.160813,8.104988,0
12.772206,-4.2205997,1
-0.719945,-2.475176,2
-2.3327463,5.318058,3
7.730518,4.3267756,4
-1.8567185,-0.33045855,5
0.57466745,2.9618888,6
32.285805,16.637989,7
1.4471221,-3.9512358,8
-6.6199846,8.623389,0
10.4049015,-1.7826964,1
-0.6775066,-2.458649,2
-1.5562956,-0.3528063,3
4.702321,6.366359,4
-1.7326915,-0.49156156,5
0.40832472,7.8958716,6
32.33876,15.4722805,7
1.1674777,-1.5764273,8
7.2968946,4.166346,9
0.6273265,-1.881034,8
13.43025,7.535821,7
21.510435,-0.7216245,1
-1.3350837,-0.6154281,3
22.67669,10.979555,7
-1.8773136,-0.45148632,5
-0.17672263,-1.7286841,2
0.16866067,-0.6733848,8
-4.495553,4.092481,0
26.529787,12.054511,7
-1.9640384,-0.50481427,5
8.35709,3.9846826,9
6.5870166,3.441793,9
-3.5927851,3.948878,0
7.4403124,4.4869537,9
22.986246,-2.9430294,1
25.139814,-2.6953878,1
-1.3659759,-0.48393592,5
0.25335848,-0.88125855,8
0.2570644,-0.7925184,8
0.72146916,6.4191647,6
-0.9348892,-0.8128791,3
-0.16566075,-1.3285854,2
16.799135,-0.45859605,1
0.3340664,-1.1434298,8
-1.4896922,-0.3613229,3
-0.63450867,-1.7798966,2
0.46160376,3.9278836,6
-1.442677,-0.23841915,5
0.6444595,7.2672305,6
-1.0075178,0.30426776,7
1.5874498,5.5645123,4
16.379658,-0.44632557,1
-2.2411375,3.6874013,0
-0.55967724,-0.5289856,5
-0.68848705,-0.6393537,3
28.867075,-1.7572336,1
5.1940804,2.317991,9
-0.2258795,-1.6723783,2
20.940012,-0.67864263,1
3.7259374,2.3716993,9
0.4579885,5.611396,6
-3.1779194,3.8764153,0
5.47851,2.4723768,4
0.5635767,7.454708,6
17.370125,-2.3187804,1
19.78725,9.02463,7
-0.21040839,-0.5079646,3
0.30560905,-0.87830716,8
25.35467,11.779089,7
0.20410068,-2.497988,2
6.6556187,3.1723022,9
-0.14257145,5.958185,6
-1.3602777,-0.43266547,5
0.35293832,-1.1580564,8
-3.339441,-0.12540811,3
-1.6477002,-0.5669563,5
29.819408,12.100182,7
19.007805,-1.8275132,1
1.2482622,6.1463737,6
16.485134,-0.77305853,1
-2.5269518,1.8338624,0
8.201346,3.4718587,9
0.8339746,7.234354,6
0.13204277,-1.3265901,2
-2.045996,-0.09140825,5
10.263185,4.965626,4
-0.05467449,-1.4932616,2
-0.92295945,-0.47745216,3
7.885851,3.1054924,4
3.192214,2.3645887,4
0.9875952,5.528319,6
-3.3786688,2.0792193,0
-4.4270983,-0.36420524,0
-0.24361451,-1.8512143,2
-4.6636653,1.4243248,0
27.93914,1.3671402,1
2.2700887,5.680414,2
-0.57360715,-0.085034475,3
6.541035,2.233632,4
-1.8552079,1.8199626,5
1.232529,3.878159,6
21.142012,6.44751,7
-0.5772326,-0.15301009,8
2.5021772,1.1309699,9
-12.989548,5.119243,0
24.161623,2.2872193,1
2.0662622,5.061757,2
-0.6399169,0.012686551,3
3.2522352,1.1650771,4
-1.2931057,0.73165035,5
0.98879385,4.5941668,6
56.032322,13.270063,7
-0.32093856,-0.34229702,8
3.5817568,1.181869,9
-4.951856,2.1905646,0
32.91767,1.498067,1
2.7496734,5.895033,2
-1.3554279,0.40298218,3
3.56825,1.546019,4
-0.7847871,0.06137602,5
1.2502407,3.64048,6
24.807337,7.9100633,7
-0.54773796,-0.4638759,8
12.091963,2.8343208,9
-1.0813125,0.4730077,8
1.0659448,5.1984377,6
-1.3010094,-0.17340481,5
-5.0270114,1.3494852,0
1.2365712,4.3238664,6
-0.017438782,0.00046606548,8
3.1806014,1.3824981,9
2.8714623,1.0265759,4
32.613983,1.1569428,1
5.90926,1.8256936,9
-1.7343483,0.6546338,5
-1.1565893,0.25821507,3
-2.5812707,3.732864,0
6.487713,1.8721688,4
0.010437071,-0.20533444,8
2.4415336,1.1162002,9
26.863567,2.1465886,1
2.583445,1.1628228,4
-3.3996632,1.6651938,0
-1.4825426,0.85666686,5
-1.4856334,1.0433545,5
3.746039,0.6848794,2
29.856485,2.6275818,1
-1.2894242,0.23186313,5
3.2438867,1.1031402,4
-2.4121974,1.1160259,0
38.36006,9.485369,7
0.83778346,6.3538303,6
-4.6127315,2.3953354,0
22.091312,0.36818933,1
49.41228,10.479699,7
-5.026911,2.1094563,0
0.5731058,5.741635,6
-0.3295225,0.08670901,8
3.0410328,1.7462437,9
-1.0873909,0.11637467,5
26.660543,0.6823268,1
35.511326,7.8195972,7
5.145859,1.9583483,9
-0.40168434,-0.4493817,8
1.4268279,6.252726,6
-3.8542247,1.9662415,0
-0.19674759,0.07422352,8
27.654583,2.752716,1
15.526241,3.6467552,7
52.149208,11.967598,7
26.909502,2.1940699,1
-1.1649686,0.15172726,3
2.1663003,5.8581266,2
-1.6582607,0.8338994,3
36.117943,0.89418864,1
