Dim1,Dim2,Label
21.954678,-20.965672,1
-4.528228,-0.02771616,0
-0.33962208,3.6982543,6
-6.07438,2.0614128,0
4.577964,1.6751283,9
0.035393044,2.597385,6
1.4343942,-1.3508103,8
0.30295527,4.6959915,6
21.685125,-18.23125,1
22.278347,-18.112593,1
3.9803333,2.2579443,9
1.4565424,-3.7151065,8
5.6039248,3.5499973,9
-1.275194,1.8552959,2
-0.92084444,-1.4762207,3
-0.5938028,-0.48328185,5
-0.646515,-0.297127,5
4.5817184,2.6989536,9
5.006875,0.44749665,4
-0.5863057,1.1172644,2
17.58034,-20.486065,1
4.8293204,1.7406179,9
3.99691,0.6592876,4
-0.056059524,-1.7115697,3
4.8936806,2.324776,9
-0.5999389,3.4509895,6
-5.692871,1.2471018,0
5.747725,0.3539648,4
-3.8547935,0.87967277,0
0.05801761,3.3893344,6
-3.1133432,9.868189,0
16.42726,-15.696175,1
-0.48774174,1.2979723,2
-0.46998906,0.20395362,3
5.302683,1.559094,4
22.667677,2.6110077,7
1.165992,-1.990078,8
3.9072962,1.8522763,9
-3.7661386,14.514337,0
17.42575,-14.775537,1
-0.045823712,0.7866791,2
-1.2492753,-0.29171348,3
6.431301,-0.7646966,4
34.389977,-3.4890156,7
1.1666331,-1.5787687,8
4.4626565,1.1717583,9
-3.2075856,9.0302725,0
25.51597,-26.798206,1
-0.8310567,1.7135339,2
-1.3944628,-0.4170313,3
9.248448,-1.9445333,4
11.319767,-4.5736294,5
-0.0082371235,5.1357036,6
36.267406,-3.259545,7
1.5713084,-1.6237602,8
4.7822433,1.5688367,9
0.1404554,-1.8698189,8
-0.14398733,-0.7265292,3
7.566943,-1.7303715,4
23.538748,3.3052943,7
1.3425395,-0.86706567,8
-0.22029638,4.0215564,6
-0.9656247,0.4906575,3
8.345167,-5.2177105,4
-10.261364,1.3979559,0
5.6833253,2.0168123,9
63.68924,9.420291,7
16.926237,-17.164991,1
4.7522855,2.0754247,9
-0.6528945,-0.44286156,3
1.0991044,-1.217071,8
5.33059,0.14081621,4
25.401926,2.5729532,7
-1.0971253,0.56214124,3
-6.675394,0.31968594,0
4.696272,1.8738364,9
23.3142,-21.191801,1
6.691583,1.6617861,4
8.99008,-3.705522,5
4.7693543,0.09967184,4
0.03598988,4.266989,6
-1.5710145,2.0736449,2
-6.9425354,-0.37484264,0
-0.22102141,5.0560675,6
-2.4258134,2.1470318,2
10.989286,-10.86272,1
9.276906,-9.784361,1
11.432783,-11.140005,1
15.74399,-16.761517,1
43.335587,6.2026095,7
-1.8328272,1.7896414,2
5.0887127,0.28725958,4
54.462204,14.459589,7
4.722053,-1.4520955,5
-1.1655631,0.660571,2
4.2004614,0.49301672,9
4.7013063,0.66580963,4
8.117693,-3.3609018,5
1.7957072,-2.817366,8
6.198822,0.8161478,4
-2.1700633,1.743106,2
5.5671177,1.0571537,9
36.23763,3.294211,7
-8.122267,0.34920788,0
-6.2354035,0.34716034,0
35.085606,0.06389332,7
6.6899805,-3.2819595,5
16.948824,-20.77458,1
21.064667,-21.565784,1
31.354937,5.9113135,7
0.15633464,4.3814764,6
-0.64938813,4.5691996,6
0.3977158,5.531583,6
-0.71935475,-0.6379504,8
-0.82851994,0.71208966,2
-1.1767961,1.0024321,2
22.917244,2.0589457,7
42.329697,3.120311,7
6.4371195,0.8791003,4
-9.248924,1.0817003,0
-1.5314587,1.8655772,2
9.154703,-1.7821865,4
-0.78444666,0.7331915,2
25.299753,-24.351765,1
1.1945522,-2.6726513,8
3.9057808,1.236193,9
-0.16037466,3.0846622,6
12.566939,-16.183323,1
-6.4662104,0.5088749,0
12.807534,-5.483402,5
4.566224,1.6504843,9
0.15226805,5.1044736,6
3.596648,1.2936823,9
3.6698084,-1.371326,8
-6.5492268,-0.14490318,0
-1.6753023,1.1840706,3
-5.9265394,-0.085763454,0
1.6723242,-2.4304054,8
-1.3133595,-0.3628819,3
4.054731,0.41128087,9
0.16908133,4.3354807,6
-0.6961696,0.048361063,3
-8.79327,-0.04829979,0
20.688559,-19.495523,1
-0.110912815,0.5818547,2
-0.9323782,-0.9125788,3
3.674327,4.4028783,4
-2.4897141,-2.7919211,5
0.7782352,10.823538,6
21.804783,2.961157,7
-5.116377,9.998815,0
35.176888,-28.186546,1
4.809244,-62.010925,2
-0.82750136,-0.32999277,3
3.5416338,1.7799183,4
0.21427399,-2.7656043,5
1.2793015,6.8967776,6
16.65919,3.7638934,7
1.6326807,-2.691383,8
4.271723,0.768893,9
-2.1418717,8.621397,0
25.228516,-32.576416,1
-0.5261904,0.5124933,2
0.6790067,-1.4881804,3
3.5364544,3.606471,4
4.8040624,-2.1751242,5
0.8975961,4.744692,6
31.34971,5.965509,7
0.76328135,-2.3154218,8
1.0529317,-2.1005273,5
3.0167465,2.8861468,4
4.535061,2.4208982,8
17.428955,5.317107,7
3.1724937,2.4548461,4
52.239532,21.190502,7
22.520542,6.339651,7
0.03238173,-1.4610367,3
2.8529708,1.2066802,9
1.1002262,-3.0653753,8
1.13312,-2.748849,8
-0.1968711,-1.911733,3
30.3103,-24.343174,1
-1.7645779,-1.913924,5
1.4079754,-2.9871056,8
-0.41044527,-4.678791,2
35.7015,0.10838175,7
5.0760508,8.661215,4
-0.50041485,-46.48991,2
27.558882,-25.441607,1
1.1381481,-1.6869367,5
3.329669,5.4198756,4
0.32671934,-2.4246264,5
0.31005913,-2.0675685,5
1.7202355,-2.8902144,8
1.0284699,5.0574403,6
2.695223,2.854793,4
4.400324,6.1341968,4
3.9104776,5.565255,4
46.24665,-29.180424,1
0.72301114,-2.2590172,8
36.564598,-3.5458512,7
-2.068306,-1.8352392,5
0.24380381,2.6878333,5
21.60847,-17.871838,1
1.8167206,2.5930278,8
3.129387,3.4486997,9
31.965914,-24.863052,1
0.8224779,-1.9186084,3
0.6419266,3.896275,6
-0.119714305,-1.7340708,3
-0.4087541,-1.8423147,3
-0.018069334,0.7314032,2
6.1611633,-78.26443,2
1.0248499,7.786448,6
4.2194996,1.389196,9
3.6603281,2.653418,9
0.7396583,12.309481,6
5.134958,-2.2465682,5
4.4576635,-1.8841782,5
-0.48747802,0.09648508,3
-0.55655813,0.3268535,3
3.1478019,-0.07631895,8
19.233711,-16.170422,1
0.6366212,2.9346461,6
0.29869485,-0.86565864,5
0.98957396,5.1495395,6
1.6657686,-2.8183093,8
26.03088,-24.348982,1
3.8899615,1.8388433,9
17.272856,3.922245,7
1.0020512,5.9182725,6
0.49814403,-2.2575498,8
-0.4352066,0.23096943,3
32.517036,4.3380575,7
2.765851,2.1564417,4
17.190245,4.0288005,7
-1.4821769,14.651768,0
3.5829449,1.3531761,9
-2.8979318,10.76386,0
-1.2508243,12.824392,0
0.33775234,-1.2200143,3
5.1461844,-1.9925014,7
4.551886,0.3374834,9
-0.33925325,0.04530281,3
-3.824584,13.424006,0
-0.94693244,1.4049847,2
-1.6172508,12.114475,0
20.867168,-25.49725,1
-2.9266448,0.39863682,0
20.655577,-20.987783,1
-0.67689717,4.9161644,0
5.460867,4.1130404,4
-3.038146,-0.010783672,0
16.462124,-21.313126,1
-8.66217,-0.36707592,0
4.7955623,1.7291272,4
31.049963,-2.1234975,7
4.1017604,0.1954639,9
0.40095878,4.832219,6
-0.00759463,0.6974097,2
0.32616878,6.9056115,6
-0.23461956,-17.063011,2
-0.50989383,0.4858088,2
11.867384,-0.014373541,9
10.363719,-0.46955252,9
-3.2303586,-1.0278249,0
20.4618,-16.42465,1
-0.8355912,0.88957787,2
-1.5184238,-2.7855518,3
3.42102,2.277997,4
-0.9314534,-2.3893123,5
0.8160455,4.403978,6
32.28478,7.181284,7
2.1449728,-3.4333053,8
3.0202293,2.5168085,9
-3.152626,-1.2792435,0
14.332169,-14.085354,1
-1.5059311,1.4839271,2
-1.8307402,-3.8487847,3
4.991469,2.211814,4
-2.112208,-2.3031888,5
0.35319695,3.2968545,6
54.45502,23.337246,7
7.0361834,0.5878613,8
3.5221279,3.7984622,9
-4.993846,-1.0845823,0
14.848809,-14.825688,1
-2.4080484,2.0276651,2
-1.2419876,-1.5724845,3
5.6494675,3.4738882,4
0.24839103,-3.3830593,5
0.26785588,2.6627512,6
53.98806,9.035966,7
2.2010756,-3.3067882,8
3.3965452,1.8632832,9
0.8010125,-1.7481148,8
-2.395965,-1.170013,0
-1.6368873,-1.4917946,5
0.8315252,3.514488,6
0.59941876,2.9629335,6
-5.213875,-1.1408925,0
2.4352276,-1.2832838,8
-2.6794522,-0.84574795,0
-2.4211888,1.5987256,2
-1.2113392,-1.1335437,3
62.54634,18.092888,7
8.068729,1.7891325,9
5.482409,1.5142617,4
47.13179,17.109095,7
18.271297,-19.301817,1
4.207864,2.2633643,9
17.499378,-18.897413,1
52.860313,15.188736,7
13.778396,-12.535881,1
5.0931454,1.4794278,4
-3.5004535,-0.74774885,0
-3.2746696,-1.5374026,0
2.6563103,1.5001106,4
20.31308,-21.307072,1
27.214928,6.48577,7
-1.3794929,-1.0732007,5
45.08731,13.190693,7
14.550866,-16.271343,1
-1.3845329,-2.0005503,3
-1.0288864,-1.1624038,3
-0.82543075,-1.3420477,3
0.6293231,1.4335878,1
0.014998173,3.4628923,6
4.1525745,2.9922216,9
42.372227,7.9771614,7
3.395748,1.6572182,4
-0.9906586,-1.2155716,3
-4.5604806,-2.7168813,0
-1.6323309,1.0850291,2
-1.768711,-1.8039045,5
-1.5674226,1.2558022,2
1.0829445,4.2611322,6
-3.8241386,-1.7323627,0
1.1425626,-1.8002154,8
3.853477,3.9444013,9
3.0723062,2.233615,4
-0.83935595,-1.3322909,3
-1.8128624,-2.2403545,5
2.335737,1.7873466,4
1.8423579,-2.0977068,8
18.983284,-17.682531,1
-1.4732971,-1.2084737,5
4.681798,3.2311459,9
-3.553022,-1.1401033,0
0.7733455,3.5622234,6
5.2869706,2.5207052,4
-0.8552183,-1.0558281,3
-0.06890222,1.9542862,6
-0.9475553,-0.7634251,3
-0.90746987,-0.9002869,3
1.4850979,-2.2079263,8
14.312597,-13.478885,1
4.186051,1.7515188,4
34.16027,8.394397,7
-0.5762542,-3.8427455,5
62.32371,16.49434,7
-1.7689227,1.8381147,2
-2.2245755,2.2283,2
-3.7099175,-2.0033379,0
-5.965246,-3.6263847,0
21.893103,-15.96649,1
25.070164,6.9970665,7
25.470436,3.984519,7
5.235239,3.6678615,9
2.0886369,-1.042076,5
3.0344453,1.8420259,9
1.9525797,-2.4777758,8
5.5991783,6.0398636,9
-0.041725166,2.888746,6
5.2566953,-0.054762244,8
3.2671452,1.6870551,8
-2.01993,1.6558099,2
-1.8312075,-2.2418022,3
1.1078441,4.2457795,6
31.365515,-23.68101,1
-0.8008915,1.003432,2
3.92671,3.445818,9
1.3216348,-1.4794128,8
3.4519439,2.750533,9
-1.5856242,-1.4862375,5
-2.7360804,2.2334974,2
0.7924219,3.5149121,6
-0.81566656,0.7254489,2
4.4382963,2.3959036,4
1.5236651,-1.8505598,8
4.4921184,0.8358345,4
0.47809795,2.5246177,6
-1.7701657,-2.267626,5
-1.9744934,-0.62623596,0
26.831066,-24.978138,1
2.7285216,-1.3080337,5
-2.0039175,-2.224356,6
25.976868,5.8839636,7
0.19108756,-2.2717948,8
3.8919961,1.4939132,9
-4.397249,-1.3652482,0
19.040228,-19.518675,1
-0.17370424,0.9426189,2
-1.3171964,-0.92237806,3
4.4923635,1.2573189,4
-1.5647049,-0.80089283,5
0.594525,7.556402,6
48.84285,12.094561,7
0.3082515,-2.1287794,8
3.3837886,1.4558668,9
-7.5850596,-3.3137922,0
18.396318,-14.690316,1
-0.23985584,0.7529564,2
-1.6755579,-1.1548238,3
5.569277,0.6648941,4
-1.8343346,-0.34531784,5
0.23562562,4.6269493,6
61.862606,25.38449,7
0.94185776,-2.468188,8
4.1711106,1.9622275,9
40.695896,11.598452,7
4.5787654,1.0383017,4
-0.55469376,0.29894075,2
-10.380745,-1.3076077,0
3.9045148,1.0846139,9
-10.128947,-1.8026838,0
20.095524,-18.068483,1
-1.8832469,-1.2461779,5
0.096708134,-1.7328404,8
-0.13496423,-1.5985518,8
-2.445673,-1.3798823,0
-1.0206296,0.9700408,2
50.328674,12.442209,7
0.70667505,-2.5394819,8
5.3331847,-0.630743,4
4.3997264,1.4164451,4
0.94173396,5.426577,6
23.073893,-23.74889,1
-8.965496,-1.7438498,0
7.6403985,-1.5801299,4
0.3936085,0.16992092,5
-0.32830355,-1.4374055,3
3.460603,1.6215,9
4.892062,1.3703132,4
-0.5516227,0.6207316,2
-6.531012,-1.5502796,0
0.67817926,-2.7296848,5
-10.130586,-3.983675,0
27.909016,-22.417503,1
-0.8598717,-0.1292243,3
-0.06985389,0.8197035,2
4.026232,3.0295167,9
-0.28649658,-1.960395,1
1.1931914,8.705559,6
-9.222612,3.2346792,0
23.840504,-21.345348,1
19.114239,-20.013885,1
0.6714329,-2.7499032,8
-5.5234995,-1.0120668,0
4.998406,1.2520325,4
55.23242,21.211689,7
42.853096,13.240448,7
0.36289763,5.536067,6
-0.33654845,0.3362925,3
0.8768898,8.957228,6
-8.395965,-2.8150253,0
20.486462,2.2282658,7
-0.93284714,-0.38674164,3
-1.7741902,-1.367948,5
4.257477,2.407842,4
-0.1879827,0.70518506,2
6.150289,1.3267837,4
26.523726,-26.551775,1
0.5979922,-2.288936,8
-0.91977507,-0.6324463,3
-1.1050087,-0.8191294,5
0.78284895,7.397501,6
62.183716,16.39573,7
-3.3365817,-0.29497814,0
0.45940185,5.0187,6
30.041092,8.765626,7
15.178817,-17.817684,1
-0.73911107,0.6504687,2
-1.7707782,-1.6440988,5
1.3131068,-2.3365788,8
21.098934,-21.894583,1
4.775255,1.9086607,9
-0.5014651,-0.011433125,3
0.7772935,-2.8598497,8
-0.40150732,0.46397263,2
-0.28784335,-3.2200737,8
34.666454,1.4439503,7
0.28162074,5.2886786,6
36.733585,5.494705,7
21.507477,-23.064491,1
10.8525715,-1.4029541,4
0.50758684,6.304945,6
-0.14087723,0.8790448,2
5.1964493,2.0019374,9
-1.5776533,-0.08971572,3
-2.7446094,-2.2667599,0
59.56374,-36.066216,1
0.07212895,0.5858453,2
-0.9646158,-1.4064239,3
2.9072287,4.0062165,4
-2.003955,-2.8854065,5
0.86594445,3.6819873,6
17.417257,7.814826,7
-3.5163474,-2.5466824,0
45.11564,-25.498775,1
0.07710712,0.75123936,2
-1.7048804,-2.7968516,3
3.2798212,4.3112464,4
-2.3112094,-3.2184722,5
-2.1626086,-1.7963991,0
50.28505,-28.478895,1
0.026185762,0.7299249,2
-2.9470963,-2.725871,8
3.122493,3.5842319,9
39.576126,-26.095772,1
1.2556465,1.745534,4
-2.0551298,-0.82688785,0
3.175305,3.0486934,9
-1.9330367,-1.9492793,5
-2.8158257,-1.8540597,0
-2.4733167,-2.4934747,8
-4.493276,-1.220962,0
4.4419155,2.0867867,7
24.862186,5.4669037,7
38.045746,-26.52422,1
33.05519,-21.67239,1
1.1519804,-20.038506,2
3.3125904,3.2799358,9
-1.012274,-3.2074623,3
0.44056252,5.1038375,6
31.161552,7.9144497,7
-0.03839034,-5.7152834,2
-0.7252357,-0.66914594,3
-2.3567352,-2.4062052,8
29.170748,-19.409477,1
-0.32878485,0.97434276,2
4.0401363,2.2999723,9
-2.4616764,-2.5699925,8
-1.9581693,-2.229825,8
34.42962,13.463251,7
46.224144,-28.993818,1
32.762283,12.59951,7
22.563896,-14.877749,1
48.317905,-29.508663,1
-3.380022,-2.5198736,0
-1.4184766,-2.5211105,3
2.2279077,2.110807,4
-0.03169527,0.63544005,2
0.5381373,8.503521,6
2.7683,2.7380557,4
12.183546,4.96743,7
3.5925891,2.232306,4
2.4617414,-34.001747,2
24.148201,5.34571,7
1.1786085,2.912879,4
3.1242642,2.452122,9
46.578106,-32.803436,1
-2.2105834,-1.2755599,0
1.0947222,6.297123,6
-3.0834026,-2.677694,8
-1.9967697,-1.5992448,5
-2.3556395,-2.370963,5
-2.6881018,-2.9056983,5
-0.8401995,-1.1125205,3
-2.479619,-2.8025334,5
4.17307,2.8205018,9
34.536488,4.8833513,7
1.8448086,0.8886757,4
-1.3658416,-1.0699012,8
0.2811794,-3.6183434,5
4.1701794,3.6528244,9
1.2606974,5.6337795,6
3.9012024,4.196951,9
-0.5230312,-2.7110841,3
-6.67183,-3.718833,0
-0.456115,-1.8983756,3
-1.8476632,-0.6941743,8
3.1328688,2.366101,9
43.415333,-31.269672,1
0.33155853,-2.6821938,8
25.75879,-17.24458,1
0.20825398,3.6140528,6
-3.3260574,-2.1957517,0
-1.6873641,11.985599,0
68.63079,-35.113205,1
-0.3077261,0.98831457,2
-1.0374928,-2.0381207,3
1.3646578,2.25626,4
0.6396033,-2.6013906,5
1.3325785,4.7361197,6
2.218422,1.5125167,7
1.5348487,-2.3938031,8
2.6109645,1.904534,9
-7.867527,-7.0030546,0
38.01142,-23.058775,1
-0.33581367,0.8627379,2
-1.2846856,-2.7427108,3
1.66694,1.6566759,4
3.2686813,-1.7005329,5
1.5496154,7.450102,6
18.31548,10.2838,7
0.2371346,1.3832144,8
2.7172842,2.0216079,9
0.3328302,11.090365,0
69.42799,-37.788425,1
-0.083815664,0.4793456,2
-1.312374,-2.0279865,3
2.375885,1.728831,4
0.84593785,-2.0607738,5
1.4880399,5.7023487,6
7.691084,5.8083825,7
0.05038497,-2.4512362,8
2.1223302,1.6083887,9
-1.835395,-2.1745963,3
4.405681,-1.9452968,5
-0.9004487,-1.2455473,3
-0.063800246,0.38102308,2
2.467263,2.6536553,9
-1.1578691,-1.2365808,3
-0.17947237,0.51362634,2
35.696194,-20.919262,1
0.936277,1.1470246,4
-0.70802873,-0.7578082,5
3.6536307,-1.5471778,5
-1.5298378,-1.2162795,2
-0.58623695,-2.6423407,3
-0.2511311,0.8895944,2
63.804756,-39.672035,1
-1.891057,-3.4762447,3
-0.03274268,-2.4451582,9
24.50543,12.163837,7
-0.53956133,0.5677156,2
3.7059345,-1.528358,1
-0.96430445,0.63873875,2
0.9662772,-2.8417668,8
2.445471,1.2125977,9
43.883472,-32.343822,1
0.09243333,-2.6361232,8
0.5368874,-2.7710235,8
3.0809705,2.0304017,7
-0.054871023,-3.6068408,8
32.978558,-21.028728,1
-3.2170057,-1.9379053,0
-3.349635,-1.5637064,0
6.4788017,1.9159436,7
9.641457,2.9546385,7
0.34245357,-2.1202443,8
20.428545,7.329857,7
6.3621216,-2.838293,5
-4.0683045,-2.035036,0
1.1121181,3.991588,6
10.349425,-7.8586273,1
-1.3000758,-0.70701337,5
5.604379,2.776136,7
2.9226706,0.4577186,4
0.80674064,3.2557216,6
31.07168,-23.279503,1
-0.7121078,1.2476103,2
0.6564102,-4.0007715,5
-8.700988,-6.9588013,0
25.955936,11.743979,7
3.5568254,1.7602959,9
3.2704356,2.4373164,9
-9.564297,-6.288872,0
-1.5806904,-2.1144333,3
0.44655508,-2.0509388,8
3.1454625,2.5597239,4
1.0725416,0.7876633,4
0.43733945,2.157949,8
40.858692,-27.423817,1
-0.10527727,-2.4656076,8
1.2424,4.319256,6
0.5572767,-2.8715637,5
2.8016744,4.318059,9
-7.501336,-5.5178604,0
-6.1373396,-4.8987627,0
-7.999197,-5.775547,0
-0.98810464,-2.8935368,3
6.1701493,3.4676101,7
52.205513,-33.63839,1
1.7775629,5.787667,6
1.7485714,1.2797785,4
-0.56968343,0.5858023,2
1.01184,3.851439,6
1.1209108,5.252808,6
-7.9739513,-5.6801643,0
0.66539454,2.5656018,4
0.20535499,-2.082351,5
1.2029719,1.9047762,4
51.69743,-31.465027,1
-0.6350881,-1.5188303,3
0.9182221,-2.7199934,8
1.3356167,5.3990684,6
-1.377919,-3.7993193,3
3.1136825,3.848238,9
-0.08274728,-2.3798852,9
5.407732,-2.0785894,5
3.367126,3.0660315,9
-0.9924892,-2.1366103,3
2.9187546,1.2716618,7
0.015478879,-1.7842628,8
0.37650493,-2.5538905,5
1.2414973,4.784222,6
1.3131659,2.4954956,4
3.0079293,2.2851644,7
1.3060213,4.493166,6
-0.18126574,0.5582545,2
-0.4774532,0.51447576,2
-5.704852,-4.096472,0
3.0451562,2.8353734,9
1.0473349,0.90931636,4
-2.913826,-1.6417775,0
32.05689,-24.881403,1
-0.71953094,0.71147346,2
-1.4631524,-2.7888274,3
4.537195,6.025893,4
-0.23950115,-3.017971,5
0.57868403,3.7827697,6
44.674244,16.15311,7
1.151403,-2.0648446,8
3.415873,1.5868609,9
-2.2021494,-1.3014121,0
29.479132,-23.552181,1
-0.42305213,0.78515583,2
2.1511455,3.7552521,3
1.196674,0.829018,5
0.35976803,4.126585,6
-6.638231,-2.782133,0
18.694292,-15.660296,1
-0.5948102,0.67243737,2
-1.4553849,-3.0194016,3
4.6289644,2.5368466,4
-1.4598672,-1.258131,5
0.22624724,2.504003,6
2.356082,-1.9870653,8
13.034721,-9.624257,7
11.599279,-12.2468815,1
-1.0209666,-1.4284506,3
-1.4537662,1.0711794,2
0.09487617,-1.6400228,8
-6.756917,-0.8105259,0
47.272552,3.3455276,7
0.037259236,1.7693286,5
4.652077,1.6360532,9
3.890767,4.0843716,9
0.25084662,4.6353145,6
-2.5734909,12.723645,0
4.9461184,0.97421813,9
5.806486,1.5695374,4
22.491236,-23.290396,1
-0.7287164,0.012412667,3
-1.2849838,1.2622106,2
20.942278,-16.659979,1
-0.8510083,1.0305502,2
-1.0528551,-1.5830669,3
2.0285897,-2.762324,8
-0.2742902,-2.0607638,3
-0.52450943,0.85388124,2
0.4505272,5.236151,6
0.09934002,-3.1544855,5
0.15514648,3.8318963,6
-1.1145837,-0.7589417,8
-0.41184562,0.79291874,2
18.683323,10.133857,7
3.352816,2.0652018,4
1.5876873,-2.7525504,8
21.880062,-17.343525,1
1.0048368,-3.2044787,8
-2.8908992,-0.3985157,0
-1.1246741,-0.9939041,5
-0.29619807,0.18291652,3
3.427559,1.5219864,9
5.000762,8.280729,4
32.501568,-24.858778,1
4.414946,4.3787966,9
-0.8074957,1.0070056,2
36.618023,-29.401207,1
3.9938562,1.665598,9
0.5151595,4.507411,6
37.435627,8.028825,7
3.8802142,2.3664694,9
-11.123679,-2.5810318,0
7.4828086,0.7972684,4
0.5947111,3.397097,6
24.50149,-21.589705,1
37.482044,6.6402617,7
-0.8018271,-1.3564441,3
2.060441,-2.414092,8
34.873135,9.296234,7
-0.25996947,0.5586753,2
4.089731,4.3897567,9
-0.001963377,8.186569,6
-0.6172188,-2.3106003,5
3.6555357,-2.9842973,8
-0.69450235,-1.013654,3
4.5724254,0.5835004,9
-6.074537,-1.329071,0
0.22367314,-2.354944,5
27.6921,4.809237,7
25.350403,-27.023792,1
0.22615163,3.6741629,6
20.065994,-19.239222,1
-2.7329245,-0.27894878,0
4.7428856,2.52723,9
-1.6990225,-2.7203832,3
-1.1210096,-1.9899911,3
3.884207,3.0603127,4
4.689026,3.0558257,4
-2.4285238,-1.2922149,0
0.4875047,2.453628,6
-1.1096835,0.62028694,2
-1.0743837,-1.0060346,5
5.0603795,3.4259982,4
-0.660297,0.50517815,2
0.009993434,-2.1390035,3
4.673671,7.2014904,4
1.7201327,6.8008294,6
-2.4323792,-0.8548627,0
-4.894819,-2.7915611,0
-0.118689045,1.1667333,2
-8.331101,-2.2254982,0
39.483234,-27.014359,1
3.7470915,2.3726118,4
-2.1922941,-2.1083708,5
0.2579083,4.020106,6
3.5573668,2.5825908,7
0.6779446,-2.093155,8
3.0341654,3.068983,9
-9.151329,0.17495632,0
20.40894,-22.151247,1
-1.6683762,1.9188051,2
-1.6899711,-1.5790462,3
4.0898504,2.2975757,4
-2.4475296,-2.1812482,5
1.1975962,8.830736,6
20.22537,6.250433,7
2.6102765,-3.124845,8
-3.825236,0.41790247,0
21.706562,-17.119593,1
-0.68366337,0.76648504,2
-1.3623731,-1.7215903,3
1.8140697,1.7675568,4
-1.3153794,-1.117259,5
0.35541323,2.2371273,6
16.561548,5.866619,7
1.1139184,-1.6796035,8
4.3112183,2.5244818,9
-0.85727936,0.31341368,8
2.833014,1.6482973,7
57.152256,-35.772896,1
-0.9246006,-0.7883313,3
7.934043,2.963097,7
-1.728368,-1.8620918,5
-0.10518828,0.7242307,2
0.1319859,-2.9669278,8
-3.2410183,-0.9363532,0
3.5531042,2.6144326,7
-1.8222507,-1.7575662,5
3.8200996,2.333191,9
3.5410838,2.7172914,9
-2.3546,-1.2027946,0
4.3762455,2.394388,9
49.723812,-38.576206,1
53.060455,-39.71742,1
-1.2088035,-1.1212296,5
0.3036332,-2.4833677,8
0.127707,-2.442826,8
0.4338131,2.8335733,6
-1.1435722,-1.6619594,3
0.010482341,0.7326451,2
44.942734,-28.871647,1
0.94222814,-2.585507,8
-1.9550304,-1.9940856,3
-0.67865926,1.0801835,2
1.0740607,5.605495,6
-1.8323863,-2.1110303,5
0.50198495,2.331446,6
-3.1283655,-5.0051956,7
-0.202,4.805893,4
40.585194,-26.171099,1
-1.5670218,-1.4893067,0
-1.7095001,-1.6554027,5
-1.0797592,-1.5498984,3
59.030422,-37.383556,1
3.5989292,3.9773502,9
-0.12270034,0.7724775,2
52.21509,-32.588764,1
4.180574,5.9026604,9
0.7296218,3.5900023,6
-2.4155009,-1.2721286,0
3.3783276,3.402346,4
0.363204,2.1883194,6
44.28383,-34.409782,1
7.191069,3.1612926,7
0.18162355,-1.6702454,3
0.7989168,-2.4775226,8
13.074597,6.101633,7
-0.589581,0.29948294,2
3.4283576,2.951911,9
0.20333387,4.1300726,6
-1.5682642,-1.5843558,5
1.2386314,-2.5428243,8
-3.5453033,-1.780508,3
-2.719966,-1.9688601,5
4.911627,3.174716,7
42.753513,-30.97101,1
1.0176481,3.365833,6
40.334675,-27.446236,1
-3.3564441,-2.3143468,0
3.4030685,2.485816,9
0.5785328,2.4648333,6
-0.06688552,0.32834357,2
-2.4810119,-2.9660826,5
2.0935621,1.5268438,4
-0.0041901893,0.55623233,2
-0.89872813,-1.0444483,3
3.1469584,2.4366486,4
3.8727577,5.9016194,4
1.092304,3.8536694,6
-3.185894,-2.5089812,0
-6.3669853,-3.1142817,0
-0.08297288,0.7187392,2
-8.629053,-7.532339,0
83.244644,-39.95905,1
-0.31807837,0.7249425,2
-0.47891328,-2.9119127,3
2.7383962,2.7171147,4
-1.4852942,-1.6180706,5
1.3553911,5.742237,6
2.5704732,1.6571854,7
-0.2789511,-3.2773628,8
3.1607566,5.135052,9
-9.630048,-4.1002874,0
70.449005,-33.063503,1
-0.10875395,0.6289154,2
-0.90242064,-3.3530407,3
2.4367554,3.8818884,4
-0.4722848,-3.4574044,5
1.423604,5.374142,6
19.165407,14.0457735,7
-0.45320028,-2.2525911,8
1.953165,3.3737416,9
-6.8502884,-4.6332607,0
73.681496,-34.505894,1
-0.41067392,1.2579281,2
-0.8945925,-4.8319297,3
3.037429,4.4534035,4
-0.65608764,-3.499561,5
1.9060366,7.1094313,6
8.281527,4.924655,7
0.26607713,-3.103458,8
2.207074,3.7658663,9
-0.835081,-4.703879,8
0.8634052,3.0722747,6
-2.0151348,-2.1902978,5
-8.985016,-7.8702097,0
1.4585905,5.1174855,6
0.066924095,-3.9711866,8
2.7809815,5.1558194,9
2.4788048,4.0405073,4
76.53092,-35.935036,1
-0.35310718,-2.55302,9
-2.014875,-3.477781,5
-0.83398944,-4.0259094,3
-2.3721333,-1.6025801,0
-0.09771004,-2.2346375,4
-0.5639398,-3.0767512,8
3.6951637,5.736145,9
67.311226,-31.047693,1
3.0263524,5.0504203,4
-3.4135857,-2.790072,0
-2.0783324,-2.5762706,5
-1.5878229,-2.3693368,5
-0.20269357,0.6305116,2
82.33649,-37.29162,1
-1.2331071,-4.1213326,5
2.3692842,3.7773209,4
-3.8936286,-3.4174395,0
8.903572,7.879353,7
0.6832063,2.979303,6
-5.471964,-3.1039228,0
60.703255,-31.750916,1
13.973213,11.523358,7
